Timestamp,pH,Turbidity_NTU,TDS_ppm,Temperature_C,Flow_Rate_Lmin,Water_Quality_Index
2024-01-26 23:45:00,8.1,1.1,157.0,22.5,0.8,86.0
2024-01-27 00:00:00,7.9,0.9,163.0,21.7,0.3,88.0
2024-01-27 00:15:00,8.1,1.0,155.0,22.3,0.3,86.0
2024-01-27 00:30:00,8.1,1.0,160.0,22.3,0.6,86.0
2024-01-27 00:45:00,8.0,0.9,153.0,22.2,0.0,87.0
2024-01-27 01:00:00,8.0,1.1,160.0,22.1,0.5,86.0
2024-01-27 01:15:00,8.2,1.0,154.0,22.3,0.0,86.0
2024-01-27 01:30:00,8.1,0.9,163.0,22.3,0.5,86.0
2024-01-27 01:45:00,8.2,0.9,162.0,22.4,0.5,86.0
2024-01-27 02:00:00,8.2,1.0,151.0,22.6,0.5,86.0
2024-01-27 02:15:00,8.2,1.2,155.0,22.7,0.7,85.0
2024-01-27 02:30:00,8.1,0.8,154.0,22.7,0.4,87.0
2024-01-27 02:45:00,8.2,0.9,150.0,23.1,0.3,86.0
2024-01-27 03:00:00,8.3,1.0,148.0,22.6,0.5,85.0
2024-01-27 03:15:00,8.4,0.8,154.0,22.5,0.8,86.0
2024-01-27 03:30:00,8.3,0.8,155.0,23.2,0.5,86.0
2024-01-27 03:45:00,8.3,0.8,157.0,22.9,0.4,86.0
2024-01-27 04:00:00,8.4,1.0,159.0,23.6,0.8,84.0
2024-01-27 04:15:00,8.3,1.0,157.0,23.5,1.1,85.0
2024-01-27 04:30:00,8.3,0.7,153.0,22.8,0.1,86.0
2024-01-27 04:45:00,8.3,0.9,162.0,23.2,0.3,85.0
2024-01-27 05:00:00,8.3,0.8,154.0,23.3,0.3,86.0
2024-01-27 05:15:00,8.3,0.8,156.0,23.2,0.8,85.0
2024-01-27 05:30:00,8.4,0.7,151.0,23.4,0.4,86.0
2024-01-27 05:45:00,8.5,0.9,155.0,23.4,0.5,84.0
2024-01-27 06:00:00,8.1,1.0,158.0,23.2,2.7,86.0
2024-01-27 06:15:00,7.7,2.1,198.0,23.6,1.3,82.0
2024-01-27 06:30:00,7.2,3.4,277.0,23.2,1.8,75.0
2024-01-27 06:45:00,6.9,4.9,335.0,23.5,2.7,67.0
2024-01-27 07:00:00,6.6,5.8,380.0,23.2,3.1,58.0
2024-01-27 07:15:00,6.4,6.6,413.0,23.4,4.2,52.0
2024-01-27 07:30:00,6.2,7.1,441.0,23.7,3.4,50.0
2024-01-27 07:45:00,6.1,7.8,462.0,23.4,3.8,48.0
2024-01-27 08:00:00,6.1,8.2,473.0,24.3,5.6,47.0
2024-01-27 08:15:00,6.0,8.4,486.0,24.5,5.1,46.0
2024-01-27 08:30:00,6.0,8.7,495.0,24.2,5.6,46.0
2024-01-27 08:45:00,6.0,9.0,501.0,24.8,5.2,45.0
2024-01-27 09:00:00,5.8,9.3,513.0,24.6,6.1,44.0
2024-01-27 09:15:00,5.8,8.9,517.0,24.9,4.1,43.0
2024-01-27 09:30:00,5.9,9.1,510.0,24.5,4.3,45.0
2024-01-27 09:45:00,5.9,9.6,511.0,24.2,6.5,44.0
2024-01-27 10:00:00,5.7,9.2,520.0,24.5,5.2,43.0
2024-01-27 10:15:00,5.8,9.2,516.0,24.7,4.3,43.0
2024-01-27 10:30:00,5.8,9.2,524.0,24.7,6.7,43.0
2024-01-27 10:45:00,5.9,9.5,520.0,24.9,6.4,44.0
2024-01-27 11:00:00,5.8,9.2,518.0,25.2,5.8,43.0
2024-01-27 11:15:00,5.8,9.1,516.0,24.4,4.7,44.0
2024-01-27 11:30:00,5.8,9.5,521.0,24.6,5.9,43.0
2024-01-27 11:45:00,5.7,9.5,522.0,25.0,6.4,43.0
2024-01-27 12:00:00,5.8,9.9,521.0,25.2,9.6,43.0
2024-01-27 12:15:00,5.7,10.0,539.0,25.7,10.6,42.0
2024-01-27 12:30:00,5.7,10.0,527.0,25.6,9.4,42.0
2024-01-27 12:45:00,5.6,10.0,531.0,26.2,8.7,42.0
2024-01-27 13:00:00,5.8,10.0,536.0,26.2,9.8,42.0
2024-01-27 13:15:00,5.7,10.0,538.0,27.0,10.5,41.0
2024-01-27 13:30:00,5.6,10.0,543.0,26.5,11.3,41.0
2024-01-27 13:45:00,5.6,10.0,546.0,27.2,11.3,40.0
2024-01-27 14:00:00,5.5,10.0,540.0,26.5,5.9,40.0
2024-01-27 14:15:00,5.6,10.0,538.0,26.3,7.1,41.0
2024-01-27 14:30:00,5.7,10.0,529.0,26.3,6.2,42.0
2024-01-27 14:45:00,5.7,10.0,533.0,25.9,6.4,42.0
2024-01-27 15:00:00,5.8,9.7,526.0,25.8,7.4,43.0
2024-01-27 15:15:00,5.8,9.7,522.0,26.0,6.9,43.0
2024-01-27 15:30:00,5.8,9.5,508.0,25.9,5.5,44.0
2024-01-27 15:45:00,5.7,9.4,502.0,25.3,5.4,44.0
2024-01-27 16:00:00,5.8,9.2,506.0,25.7,5.8,44.0
2024-01-27 16:15:00,5.8,9.1,506.0,24.8,5.3,44.0
2024-01-27 16:30:00,5.9,8.9,482.0,24.9,5.7,45.0
2024-01-27 16:45:00,5.9,8.9,482.0,25.3,6.9,46.0
2024-01-27 17:00:00,5.9,9.0,481.0,25.6,11.3,45.0
2024-01-27 17:15:00,5.8,9.0,485.0,26.3,9.3,44.0
2024-01-27 17:30:00,5.8,8.8,476.0,26.4,10.4,45.0
2024-01-27 17:45:00,5.9,9.1,469.0,25.8,7.9,46.0
2024-01-27 18:00:00,5.8,8.9,473.0,26.2,8.5,45.0
2024-01-27 18:15:00,5.8,9.2,467.0,27.1,11.9,45.0
2024-01-27 18:30:00,5.9,8.8,463.0,26.5,8.5,46.0
2024-01-27 18:45:00,5.8,8.7,459.0,26.3,11.1,46.0
2024-01-27 19:00:00,6.0,8.3,439.0,25.7,4.4,48.0
2024-01-27 19:15:00,6.0,8.1,441.0,26.4,5.1,48.0
2024-01-27 19:30:00,6.1,7.8,425.0,25.7,5.9,49.0
2024-01-27 19:45:00,6.1,7.6,419.0,25.3,5.7,50.0
2024-01-27 20:00:00,6.1,7.5,409.0,24.9,3.6,50.0
2024-01-27 20:15:00,6.1,7.2,402.0,24.8,4.7,51.0
2024-01-27 20:30:00,6.2,7.0,402.0,24.7,3.7,51.0
2024-01-27 20:45:00,6.2,6.6,385.0,24.0,3.6,53.0
2024-01-27 21:00:00,6.3,6.4,384.0,24.0,3.7,54.0
2024-01-27 21:15:00,6.4,6.1,372.0,24.3,3.4,56.0
2024-01-27 21:30:00,6.3,6.1,366.0,23.8,3.8,56.0
2024-01-27 21:45:00,6.4,6.0,361.0,24.2,4.1,57.0
2024-01-27 22:00:00,6.5,5.8,357.0,24.2,1.3,59.0
2024-01-27 22:15:00,6.5,5.3,341.0,23.7,0.9,62.0
2024-01-27 22:30:00,6.5,5.4,337.0,23.0,1.0,62.0
2024-01-27 22:45:00,6.5,4.8,331.0,22.7,1.0,65.0
2024-01-27 23:00:00,6.6,4.9,320.0,22.9,0.8,66.0
2024-01-27 23:15:00,6.6,4.3,314.0,23.0,0.8,69.0
2024-01-27 23:30:00,6.5,4.5,303.0,22.9,1.6,67.0
2024-01-27 23:45:00,6.5,4.4,307.0,22.8,0.9,68.0
2024-01-28 00:00:00,6.6,4.1,302.0,23.0,0.5,70.0
2024-01-28 00:15:00,6.8,4.0,288.0,22.4,0.2,72.0
2024-01-28 00:30:00,6.6,3.8,289.0,22.7,0.6,72.0
2024-01-28 00:45:00,6.7,3.7,288.0,22.5,0.4,73.0
2024-01-28 01:00:00,6.7,3.6,272.0,22.0,0.0,74.0
2024-01-28 01:15:00,6.8,3.4,272.0,22.2,0.8,76.0
2024-01-28 01:30:00,6.7,3.1,262.0,22.9,0.0,77.0
2024-01-28 01:45:00,6.8,3.1,256.0,22.3,0.2,78.0
2024-01-28 02:00:00,6.8,3.1,252.0,21.7,0.6,78.0
2024-01-28 02:15:00,6.7,3.0,242.0,22.5,0.1,78.0
2024-01-28 02:30:00,6.8,2.8,242.0,22.4,0.2,80.0
2024-01-28 02:45:00,6.9,2.6,234.0,22.5,0.0,81.0
2024-01-28 03:00:00,7.0,2.6,227.0,22.2,0.7,83.0
2024-01-28 03:15:00,6.8,2.4,226.0,22.0,0.3,82.0
2024-01-28 03:30:00,7.0,2.4,219.0,21.6,0.1,84.0
2024-01-28 03:45:00,6.9,2.3,215.0,22.4,0.0,84.0
2024-01-28 04:00:00,7.0,2.2,210.0,22.4,0.2,85.0
2024-01-28 04:15:00,6.9,2.1,198.0,22.0,0.2,85.0
2024-01-28 04:30:00,6.9,2.1,196.0,22.0,0.4,86.0
2024-01-28 04:45:00,7.1,1.7,190.0,22.2,0.6,87.0
2024-01-28 05:00:00,7.0,1.8,182.0,22.3,0.2,88.0
2024-01-28 05:15:00,7.0,1.7,176.0,22.2,0.6,89.0
2024-01-28 05:30:00,7.0,1.4,184.0,22.1,0.9,90.0
2024-01-28 05:45:00,7.1,1.4,168.0,22.6,0.1,90.0
2024-01-28 06:00:00,6.8,2.2,195.0,22.3,3.1,84.0
2024-01-28 06:15:00,6.6,2.8,205.0,22.3,1.9,80.0
2024-01-28 06:30:00,6.5,2.9,213.0,22.5,2.5,79.0
2024-01-28 06:45:00,6.2,3.1,241.0,22.9,2.0,74.0
2024-01-28 07:00:00,6.3,3.6,239.0,23.0,3.6,73.0
2024-01-28 07:15:00,6.2,3.6,243.0,23.0,3.3,72.0
2024-01-28 07:30:00,6.1,3.7,243.0,23.2,3.5,71.0
2024-01-28 07:45:00,6.1,3.6,242.0,23.5,2.8,72.0
2024-01-28 08:00:00,6.0,4.2,255.0,23.8,5.6,68.0
2024-01-28 08:15:00,5.9,4.4,264.0,24.0,6.1,66.0
2024-01-28 08:30:00,6.0,4.4,259.0,24.0,5.7,66.0
2024-01-28 08:45:00,6.0,4.5,258.0,24.6,5.4,66.0
2024-01-28 09:00:00,5.9,4.9,264.0,24.5,6.5,64.0
2024-01-28 09:15:00,5.9,4.9,261.0,24.5,6.7,64.0
2024-01-28 09:30:00,6.0,4.8,265.0,24.9,6.8,64.0
2024-01-28 09:45:00,5.8,5.0,261.0,25.2,6.3,63.0
2024-01-28 10:00:00,5.9,4.9,259.0,24.8,5.4,64.0
2024-01-28 10:15:00,5.9,4.7,260.0,24.7,6.2,64.0
2024-01-28 10:30:00,5.9,4.6,261.0,24.5,5.2,65.0
2024-01-28 10:45:00,5.9,4.6,258.0,24.7,5.7,65.0
2024-01-28 11:00:00,6.1,4.7,266.0,24.5,4.6,65.0
2024-01-28 11:15:00,5.9,4.7,259.0,24.6,5.7,64.0
2024-01-28 11:30:00,6.0,4.9,259.0,25.2,6.6,64.0
2024-01-28 11:45:00,5.8,5.0,265.0,24.9,5.7,63.0
2024-01-28 12:00:00,5.9,5.1,273.0,25.7,13.1,62.0
2024-01-28 12:15:00,5.9,5.4,265.0,25.8,8.4,61.0
2024-01-28 12:30:00,5.9,5.2,273.0,25.6,9.7,62.0
2024-01-28 12:45:00,5.8,5.6,273.0,26.2,12.1,59.0
2024-01-28 13:00:00,5.8,5.4,275.0,26.7,8.8,60.0
2024-01-28 13:15:00,5.9,5.6,273.0,26.9,11.6,60.0
2024-01-28 13:30:00,6.0,5.7,279.0,26.8,9.6,59.0
2024-01-28 13:45:00,5.9,5.9,274.0,27.1,12.4,58.0
2024-01-28 14:00:00,5.9,5.6,271.0,26.5,5.3,60.0
2024-01-28 14:15:00,6.0,5.2,266.0,26.3,7.0,62.0
2024-01-28 14:30:00,6.0,5.3,270.0,26.2,6.8,62.0
2024-01-28 14:45:00,5.9,5.0,264.0,25.4,6.5,63.0
2024-01-28 15:00:00,6.0,4.7,262.0,25.7,6.4,64.0
2024-01-28 15:15:00,6.1,4.7,254.0,25.3,5.0,66.0
2024-01-28 15:30:00,6.0,4.5,252.0,25.3,6.7,66.0
2024-01-28 15:45:00,6.0,4.7,248.0,25.5,6.4,65.0
2024-01-28 16:00:00,6.0,4.6,255.0,25.3,7.3,66.0
2024-01-28 16:15:00,5.9,4.7,256.0,25.0,6.9,65.0
2024-01-28 16:30:00,6.0,4.9,252.0,25.8,7.9,64.0
2024-01-28 16:45:00,6.1,4.5,255.0,25.1,5.3,67.0
2024-01-28 17:00:00,6.0,5.0,254.0,25.8,10.8,64.0
2024-01-28 17:15:00,5.9,4.8,251.0,26.5,8.0,64.0
2024-01-28 17:30:00,6.1,4.9,253.0,25.7,8.7,65.0
2024-01-28 17:45:00,6.1,5.0,263.0,25.6,9.4,64.0
2024-01-28 18:00:00,6.1,5.2,256.0,26.5,10.1,63.0
2024-01-28 18:15:00,5.9,5.3,263.0,26.6,11.0,61.0
2024-01-28 18:30:00,6.0,5.3,262.0,26.5,9.9,62.0
2024-01-28 18:45:00,5.8,5.5,260.0,27.0,9.7,60.0
2024-01-28 19:00:00,6.0,5.0,247.0,26.4,5.1,64.0
2024-01-28 19:15:00,6.0,4.8,247.0,25.5,5.4,66.0
2024-01-28 19:30:00,6.2,4.7,238.0,25.3,5.4,67.0
2024-01-28 19:45:00,6.2,4.4,239.0,25.6,5.4,68.0
2024-01-28 20:00:00,6.3,4.1,233.0,25.1,3.8,71.0
2024-01-28 20:15:00,6.1,3.9,234.0,24.9,4.2,71.0
2024-01-28 20:30:00,6.3,4.0,240.0,24.6,4.0,71.0
2024-01-28 20:45:00,6.3,3.8,237.0,24.0,3.3,72.0
2024-01-28 21:00:00,6.3,3.7,226.0,24.5,3.4,73.0
2024-01-28 21:15:00,6.3,3.6,228.0,24.1,2.6,73.0
2024-01-28 21:30:00,6.3,3.4,216.0,23.6,2.7,75.0
2024-01-28 21:45:00,6.4,3.2,227.0,23.5,2.3,76.0
2024-01-28 22:00:00,6.3,3.0,216.0,23.4,0.9,77.0
2024-01-28 22:15:00,6.5,3.1,216.0,23.2,1.1,77.0
2024-01-28 22:30:00,6.5,2.9,213.0,22.9,1.0,79.0
2024-01-28 22:45:00,6.5,2.6,212.0,22.7,1.4,80.0
2024-01-28 23:00:00,6.4,2.8,212.0,22.4,0.7,79.0
2024-01-28 23:15:00,6.5,2.7,204.0,22.5,1.1,80.0
2024-01-28 23:30:00,6.5,2.6,206.0,22.7,0.9,81.0
2024-01-28 23:45:00,6.5,2.7,200.0,22.7,1.2,80.0
2024-01-29 00:00:00,6.5,2.3,201.0,22.4,0.4,82.0
2024-01-29 00:15:00,6.5,2.5,203.0,22.1,0.5,81.0
2024-01-29 00:30:00,6.6,2.2,199.0,22.7,0.1,83.0
2024-01-29 00:45:00,6.7,2.4,191.0,21.8,0.3,83.0
2024-01-29 01:00:00,6.6,2.4,190.0,22.2,0.1,83.0
2024-01-29 01:15:00,6.5,2.2,198.0,22.5,0.4,83.0
2024-01-29 01:30:00,6.5,2.2,196.0,22.7,0.5,83.0
2024-01-29 01:45:00,6.7,2.2,197.0,22.0,0.1,84.0
2024-01-29 02:00:00,6.5,2.0,188.0,22.2,0.1,84.0
2024-01-29 02:15:00,6.7,2.0,178.0,22.0,0.0,85.0
2024-01-29 02:30:00,6.7,2.1,199.0,22.1,0.1,84.0
2024-01-29 02:45:00,6.7,2.0,193.0,22.1,0.4,85.0
2024-01-29 03:00:00,6.6,2.2,193.0,22.4,0.6,84.0
2024-01-29 03:15:00,6.7,2.1,184.0,22.3,0.4,85.0
2024-01-29 03:30:00,6.7,2.0,188.0,22.3,0.3,85.0
2024-01-29 03:45:00,6.6,1.9,185.0,22.2,0.1,86.0
2024-01-29 04:00:00,6.7,1.8,190.0,22.0,0.2,86.0
2024-01-29 04:15:00,6.7,1.9,193.0,22.2,0.3,85.0
2024-01-29 04:30:00,6.6,2.1,193.0,22.0,0.3,84.0
2024-01-29 04:45:00,6.8,1.8,186.0,22.2,0.0,86.0
2024-01-29 05:00:00,6.7,1.6,188.0,22.2,0.0,87.0
2024-01-29 05:15:00,6.8,1.8,187.0,22.3,0.3,87.0
2024-01-29 05:30:00,6.8,1.9,180.0,22.2,0.2,86.0
2024-01-29 05:45:00,6.8,1.8,184.0,22.0,1.0,87.0
2024-01-29 06:00:00,6.8,1.8,188.0,22.7,2.0,87.0
2024-01-29 06:15:00,6.6,2.4,179.0,22.8,3.0,84.0
2024-01-29 06:30:00,6.8,2.0,188.0,22.8,2.0,86.0
2024-01-29 06:45:00,6.8,2.1,191.0,22.8,2.8,85.0
2024-01-29 07:00:00,6.8,2.3,185.0,23.1,3.5,84.0
2024-01-29 07:15:00,6.8,2.3,194.0,22.9,3.2,84.0
2024-01-29 07:30:00,6.7,2.4,184.0,23.5,4.5,83.0
2024-01-29 07:45:00,6.6,2.4,188.0,23.6,3.6,83.0
2024-01-29 08:00:00,6.6,2.7,195.0,23.8,5.0,81.0
2024-01-29 08:15:00,6.7,2.6,195.0,24.1,5.2,82.0
2024-01-29 08:30:00,6.7,2.7,199.0,24.3,5.3,81.0
2024-01-29 08:45:00,6.7,2.8,199.0,24.4,5.3,80.0
2024-01-29 09:00:00,6.6,3.1,188.0,24.1,4.4,80.0
2024-01-29 09:15:00,6.7,2.8,196.0,24.3,5.8,81.0
2024-01-29 09:30:00,6.7,3.0,191.0,24.7,5.2,80.0
2024-01-29 09:45:00,6.6,2.6,197.0,25.0,4.8,81.0
2024-01-29 10:00:00,6.7,2.8,199.0,24.3,5.4,80.0
2024-01-29 10:15:00,6.8,3.0,201.0,25.2,4.5,80.0
2024-01-29 10:30:00,6.8,3.0,194.0,24.4,5.5,81.0
2024-01-29 10:45:00,6.7,3.0,192.0,24.5,4.7,80.0
2024-01-29 11:00:00,6.6,2.9,184.0,24.6,5.0,80.0
2024-01-29 11:15:00,6.8,3.0,190.0,24.1,4.9,81.0
2024-01-29 11:30:00,6.7,2.7,188.0,25.1,5.4,81.0
2024-01-29 11:45:00,6.8,2.9,193.0,24.6,6.4,81.0
2024-01-29 12:00:00,6.7,3.2,194.0,25.2,10.6,79.0
2024-01-29 12:15:00,6.7,3.4,207.0,25.8,11.5,77.0
2024-01-29 12:30:00,6.6,3.7,211.0,26.4,10.5,75.0
2024-01-29 12:45:00,6.7,3.7,209.0,26.2,8.2,76.0
2024-01-29 13:00:00,6.5,3.7,206.0,26.9,10.3,74.0
2024-01-29 13:15:00,6.6,3.6,206.0,26.5,8.0,76.0
2024-01-29 13:30:00,6.6,4.2,209.0,27.0,11.2,73.0
2024-01-29 13:45:00,6.6,4.2,215.0,26.8,10.8,73.0
2024-01-29 14:00:00,6.8,3.8,207.0,26.1,4.9,76.0
2024-01-29 14:15:00,6.7,3.6,195.0,25.8,5.8,77.0
2024-01-29 14:30:00,6.7,3.4,195.0,25.8,7.1,78.0
2024-01-29 14:45:00,6.7,3.2,184.0,25.3,5.5,79.0
2024-01-29 15:00:00,6.8,3.1,186.0,25.4,5.9,80.0
2024-01-29 15:15:00,6.8,3.2,189.0,25.8,7.4,79.0
2024-01-29 15:30:00,6.8,3.0,187.0,25.5,8.2,81.0
2024-01-29 15:45:00,6.9,3.1,186.0,25.5,6.8,81.0
2024-01-29 16:00:00,6.9,3.2,192.0,25.5,7.1,80.0
2024-01-29 16:15:00,6.8,3.0,185.0,25.2,6.1,81.0
2024-01-29 16:30:00,6.9,2.9,184.0,25.5,5.6,82.0
2024-01-29 16:45:00,7.0,2.6,179.0,24.4,6.1,84.0
2024-01-29 17:00:00,6.9,3.0,183.0,25.5,10.6,81.0
2024-01-29 17:15:00,6.8,3.3,198.0,25.7,10.6,78.0
2024-01-29 17:30:00,6.9,3.5,192.0,26.4,10.6,78.0
2024-01-29 17:45:00,6.8,3.7,195.0,26.3,9.0,77.0
2024-01-29 18:00:00,6.7,3.8,199.0,29.0,10.2,75.0
2024-01-29 18:15:00,6.7,4.1,208.0,30.9,8.4,73.0
2024-01-29 18:30:00,6.7,4.6,220.0,32.2,11.7,70.0
2024-01-29 18:45:00,6.5,4.6,222.0,34.1,11.1,68.0
2024-01-29 19:00:00,6.6,4.1,223.0,33.9,5.1,71.0
2024-01-29 19:15:00,6.6,4.1,222.0,34.0,5.6,72.0
2024-01-29 19:30:00,6.6,3.8,212.0,34.1,5.5,73.0
2024-01-29 19:45:00,6.7,3.9,225.0,34.6,4.8,72.0
2024-01-29 20:00:00,6.7,3.7,206.0,34.1,4.0,74.0
2024-01-29 20:15:00,6.6,3.6,214.0,34.5,4.3,74.0
2024-01-29 20:30:00,6.6,3.3,212.0,34.1,4.0,75.0
2024-01-29 20:45:00,6.7,3.3,209.0,34.0,3.7,76.0
2024-01-29 21:00:00,6.7,3.5,204.0,33.9,2.9,75.0
2024-01-29 21:15:00,6.7,3.4,202.0,33.9,4.1,76.0
2024-01-29 21:30:00,6.7,3.2,198.0,34.6,4.0,77.0
2024-01-29 21:45:00,6.7,2.9,205.0,33.7,2.6,78.0
2024-01-29 22:00:00,6.8,2.7,202.0,33.7,0.8,79.0
2024-01-29 22:15:00,6.8,2.8,196.0,33.1,0.9,79.0
2024-01-29 22:30:00,6.7,2.7,198.0,33.1,0.9,80.0
2024-01-29 22:45:00,6.7,2.4,207.0,33.4,1.6,80.0
2024-01-29 23:00:00,6.8,2.7,190.0,32.8,1.0,81.0
2024-01-29 23:15:00,6.9,2.4,198.0,33.2,1.8,82.0
2024-01-29 23:30:00,6.8,2.6,193.0,32.7,0.7,81.0
2024-01-29 23:45:00,6.8,2.5,194.0,32.9,1.3,81.0
2024-01-30 00:00:00,6.8,2.3,199.0,32.7,0.1,82.0
2024-01-30 00:15:00,6.9,2.5,190.0,31.5,0.7,82.0
2024-01-30 00:30:00,6.8,2.2,187.0,32.2,0.7,83.0
2024-01-30 00:45:00,7.0,2.3,191.0,32.1,0.0,83.0
2024-01-30 01:00:00,6.9,2.3,187.0,32.1,0.2,83.0
2024-01-30 01:15:00,6.9,2.0,192.0,32.4,0.4,84.0
2024-01-30 01:30:00,6.9,2.2,188.0,32.1,0.5,83.0
2024-01-30 01:45:00,6.9,2.1,180.0,31.7,0.2,84.0
2024-01-30 02:00:00,6.9,2.2,184.0,32.6,0.3,84.0
2024-01-30 02:15:00,7.0,2.1,193.0,32.0,0.2,84.0
2024-01-30 02:30:00,6.9,2.5,189.0,32.2,0.0,82.0
2024-01-30 02:45:00,6.8,2.1,193.0,32.5,0.4,83.0
2024-01-30 03:00:00,6.9,2.0,180.0,32.1,0.4,85.0
2024-01-30 03:15:00,6.8,2.2,183.0,32.0,0.5,83.0
2024-01-30 03:30:00,6.9,2.2,182.0,32.0,0.3,84.0
2024-01-30 03:45:00,6.8,2.4,190.0,31.9,0.5,82.0
2024-01-30 04:00:00,6.8,1.8,194.0,32.2,0.3,84.0
2024-01-30 04:15:00,6.9,2.0,179.0,32.2,0.9,84.0
2024-01-30 04:30:00,7.0,2.1,188.0,32.6,0.6,84.0
2024-01-30 04:45:00,6.9,2.3,185.0,32.0,0.4,83.0
2024-01-30 05:00:00,6.9,2.0,180.0,32.0,0.5,85.0
2024-01-30 05:15:00,6.8,2.1,183.0,32.4,0.5,84.0
2024-01-30 05:30:00,6.9,2.1,185.0,32.4,0.4,84.0
2024-01-30 05:45:00,6.8,2.3,193.0,32.2,0.7,82.0
2024-01-30 06:00:00,6.8,2.3,192.0,32.5,1.8,82.0
2024-01-30 06:15:00,6.8,2.5,192.0,32.3,2.0,82.0
2024-01-30 06:30:00,6.8,2.6,192.0,32.7,3.2,81.0
2024-01-30 06:45:00,7.0,2.4,194.0,32.8,2.3,83.0
2024-01-30 07:00:00,6.9,2.6,196.0,33.2,3.4,81.0
2024-01-30 07:15:00,6.8,2.6,194.0,33.0,3.8,81.0
2024-01-30 07:30:00,6.8,2.6,198.0,33.0,3.6,81.0
2024-01-30 07:45:00,6.9,2.8,194.0,33.0,3.5,80.0
2024-01-30 08:00:00,6.7,2.9,204.0,32.7,6.1,78.0
2024-01-30 08:15:00,6.8,3.2,196.0,33.6,5.4,78.0
2024-01-30 08:30:00,6.7,3.0,202.0,33.3,5.0,78.0
2024-01-30 08:45:00,6.8,3.3,203.0,33.2,4.9,77.0
2024-01-30 09:00:00,6.8,3.2,204.0,33.0,4.2,77.0
2024-01-30 09:15:00,6.8,3.5,195.0,33.6,6.4,76.0
2024-01-30 09:30:00,6.9,3.2,208.0,32.8,5.3,78.0
2024-01-30 09:45:00,6.7,3.3,207.0,32.7,4.3,76.0
2024-01-30 10:00:00,6.7,3.5,202.0,32.3,5.6,76.0
2024-01-30 10:15:00,6.7,3.3,202.0,32.5,4.3,77.0
2024-01-30 10:30:00,6.7,3.3,198.0,32.5,6.6,77.0
2024-01-30 10:45:00,6.8,3.2,204.0,32.0,5.7,78.0
2024-01-30 11:00:00,6.8,3.3,204.0,32.1,6.9,77.0
2024-01-30 11:15:00,6.8,3.3,194.0,32.5,4.9,78.0
2024-01-30 11:30:00,6.8,3.4,196.0,32.5,5.3,77.0
2024-01-30 11:45:00,6.7,3.2,199.0,32.2,5.3,77.0
2024-01-30 12:00:00,6.6,3.7,210.0,32.5,9.1,74.0
2024-01-30 12:15:00,6.8,3.9,202.0,33.0,8.3,74.0
2024-01-30 12:30:00,6.6,3.9,206.0,32.9,8.7,73.0
2024-01-30 12:45:00,6.7,3.9,215.0,33.0,10.3,73.0
2024-01-30 13:00:00,6.6,4.0,213.0,33.7,10.8,73.0
2024-01-30 13:15:00,6.8,4.4,212.0,32.9,9.2,72.0
2024-01-30 13:30:00,6.7,4.5,224.0,33.7,13.1,70.0
2024-01-30 13:45:00,6.6,4.5,221.0,33.2,9.4,70.0
2024-01-30 14:00:00,6.7,4.1,214.0,32.6,6.2,72.0
2024-01-30 14:15:00,6.7,4.1,217.0,32.7,6.3,72.0
2024-01-30 14:30:00,6.7,3.9,211.0,32.0,5.1,74.0
2024-01-30 14:45:00,6.8,3.6,205.0,31.7,6.8,76.0
2024-01-30 15:00:00,6.7,3.5,201.0,31.1,5.1,76.0
2024-01-30 15:15:00,6.6,3.7,204.0,31.3,8.4,75.0
2024-01-30 15:30:00,6.8,3.6,201.0,31.3,7.6,76.0
2024-01-30 15:45:00,6.8,3.4,204.0,31.6,7.8,77.0
2024-01-30 16:00:00,6.9,3.6,203.0,31.0,6.0,77.0
2024-01-30 16:15:00,6.8,3.5,197.0,30.3,6.1,77.0
2024-01-30 16:30:00,6.9,3.6,200.0,30.5,5.1,77.0
2024-01-30 16:45:00,6.7,3.3,198.0,30.9,6.2,77.0
2024-01-30 17:00:00,6.7,3.6,206.0,30.8,10.4,75.0
2024-01-30 17:15:00,6.6,3.7,201.0,31.7,8.7,75.0
2024-01-30 17:30:00,6.8,4.2,205.0,30.7,11.4,73.0
2024-01-30 17:45:00,6.7,4.0,208.0,31.3,8.7,73.0
2024-01-30 18:00:00,6.7,4.0,203.0,31.7,10.6,74.0
2024-01-30 18:15:00,6.7,4.3,211.0,31.4,9.9,72.0
2024-01-30 18:30:00,6.7,4.3,210.0,31.3,8.5,72.0
2024-01-30 18:45:00,6.8,4.3,205.0,31.4,9.1,73.0
2024-01-30 19:00:00,6.7,3.9,206.0,31.1,4.7,74.0
2024-01-30 19:15:00,6.8,3.3,199.0,30.3,5.0,78.0
2024-01-30 19:30:00,6.8,3.3,202.0,30.2,5.7,78.0
2024-01-30 19:45:00,6.8,3.6,190.0,29.9,6.0,77.0
2024-01-30 20:00:00,6.7,3.0,198.0,29.8,5.1,79.0
2024-01-30 20:15:00,6.9,3.0,194.0,29.2,4.3,80.0
2024-01-30 20:30:00,6.9,3.2,189.0,28.6,3.8,80.0
2024-01-30 20:45:00,6.9,2.9,189.0,28.5,5.3,81.0
2024-01-30 21:00:00,6.9,2.7,187.0,28.4,3.3,82.0
2024-01-30 21:15:00,6.9,2.7,183.0,28.3,4.1,82.0
2024-01-30 21:30:00,6.8,2.6,187.0,28.0,3.4,82.0
